"Origin_Name","Destination_Name","TotalTransported"
"Parramatta","Hornsby",37.00
"Parramatta","Hornsby",51.00
"Parramatta","Hurstville",26.00
"Parramatta","Hurstville",22.00
"Parramatta","Kiama - Shellharbour",1.00
"Parramatta","Kiama - Shellharbour",77.00
"Parramatta","Kogarah - Rockdale",21.00
"Parramatta","Kogarah - Rockdale",13.00
"Parramatta","Ku-ring-gai",32.00
"Parramatta","Ku-ring-gai",58.00
"Parramatta","Lachlan Valley",24.00
"Parramatta","Lake Macquarie - East",9.00
"Parramatta","Lake Macquarie - West",6.00
"Parramatta","Leichhardt",18.00
"Parramatta","Leichhardt",18.00
"Parramatta","Liverpool",56.00
"Parramatta","Liverpool",27.00
"Parramatta","Lower Hunter",12.00
"Parramatta","Maitland",16.00
"Parramatta","Manly",4.00
"Parramatta","Marrickville - Sydenham - Petersham",20.00
"Parramatta","Marrickville - Sydenham - Petersham",8.00
"Parramatta","Merrylands - Guildford",315.00
"Parramatta","Merrylands - Guildford",88.00
"Parramatta","Mount Druitt",77.00
"Parramatta","Mount Druitt",67.00
"Parramatta","Newcastle",44.00
"Parramatta","North Sydney - Mosman",16.00
"Parramatta","North Sydney - Mosman",32.00
"Parramatta","Orange",41.00
"Parramatta","Parramatta",52.00
"Parramatta","Parramatta",98.00
"Parramatta","Pennant Hills - Epping",14.00
"Parramatta","Pennant Hills - Epping",37.00
"Parramatta","Penrith",70.00
"Parramatta","Penrith",87.00
"Parramatta","Pittwater",13.00
"Parramatta","Pittwater",4.00
"Parramatta","Port Stephens",16.00
"Parramatta","Queanbeyan",55.00
"Parramatta","Richmond - Windsor",5.00
"Parramatta","Richmond - Windsor",24.00
"Parramatta","Rouse Hill - McGraths Hill",9.00
"Parramatta","Rouse Hill - McGraths Hill",17.00
"Parramatta","Ryde - Hunters Hill",37.00
"Parramatta","Ryde - Hunters Hill",81.00
"Parramatta","Shoalhaven",1.00
"Parramatta","Shoalhaven",94.00
"Parramatta","Snowy Mountains",20.00
"Parramatta","South Coast",73.00
"Parramatta","Southern Highlands",1.00
"Parramatta","Southern Highlands",44.00
"Parramatta","St Marys",25.00
"Parramatta","St Marys",38.00
"Parramatta","Strathfield - Burwood - Ashfield",110.00
"Parramatta","Strathfield - Burwood - Ashfield",6.00
"Parramatta","Strathfield - Burwood - Ashfield",63.00
"Parramatta","Sutherland - Menai - Heathcote",11.00
"Parramatta","Sutherland - Menai - Heathcote",16.00
"Parramatta","Sydney Inner City",74.00
"Parramatta","Sydney Inner City",48.00
"Parramatta","Tumut - Tumbarumba",19.00
"Parramatta","Upper Hunter",223.00
"Parramatta","Wagga Wagga",37.00
"Parramatta","Warringah",14.00
"Parramatta","Warringah",37.00
"Parramatta","Wollondilly",2.00
"Parramatta","Wollondilly",13.00
"Parramatta","Wollongong",8.00
"Parramatta","Wollongong",114.00
"Parramatta","Wyong",31.00
"Parramatta","Wyong",148.00
"Pennant Hills - Epping","Auburn",14.00
"Pennant Hills - Epping","Bankstown",1.00
"Pennant Hills - Epping","Baulkham Hills",3.00
"Pennant Hills - Epping","Blacktown",56.00
"Pennant Hills - Epping","Botany",5.00
"Pennant Hills - Epping","Bringelly - Green Valley",3.00
"Pennant Hills - Epping","Canada Bay",1.00
"Pennant Hills - Epping","Canterbury",1.00
"Pennant Hills - Epping","Carlingford",7.00
"Pennant Hills - Epping","Chatswood - Lane Cove",4.00
"Pennant Hills - Epping","Dapto - Port Kembla",3.00
"Pennant Hills - Epping","Eastern Suburbs - North",1.00
"Pennant Hills - Epping","Fairfield",1.00
"Pennant Hills - Epping","Gosford",1.00
"Pennant Hills - Epping","Hornsby",5.00
"Pennant Hills - Epping","Ku-ring-gai",4.00
"Pennant Hills - Epping","Liverpool",1.00
"Pennant Hills - Epping","Marrickville - Sydenham - Petersham",1.00
"Pennant Hills - Epping","Merrylands - Guildford",1.00
"Pennant Hills - Epping","Mount Druitt",1.00
"Pennant Hills - Epping","Newcastle",2.00
"Pennant Hills - Epping","Pennant Hills - Epping",4.00
"Pennant Hills - Epping","Penrith",2.00
"Pennant Hills - Epping","Pittwater",1.00
"Pennant Hills - Epping","Ryde - Hunters Hill",9.00
"Pennant Hills - Epping","Strathfield - Burwood - Ashfield",1.00
"Pennant Hills - Epping","Sydney Inner City",1.00
"Pennant Hills - Epping","Upper Hunter",2.00
"Pennant Hills - Epping","Warringah",2.00
"Pennant Hills - Epping","Wyong",1.00
"Penrith","Auburn",157.00
"Penrith","Bankstown",54.00
"Penrith","Bankstown",9.00
"Penrith","Bathurst",5.00
"Penrith","Baulkham Hills",46.00
"Penrith","Blacktown",113.00
"Penrith","Blacktown - North",38.00
"Penrith","Blue Mountains",52.00
"Penrith","Botany",54.00
"Penrith","Botany",26.00
"Penrith","Bourke - Cobar - Coonamble",2.00
"Penrith","Bringelly - Green Valley",57.00
"Penrith","Broken Hill and Far West",2.00
"Penrith","Camden",46.00
"Penrith","Campbelltown (NSW)",51.00
"Penrith","Canada Bay",16.00
"Penrith","Canterbury",19.00
"Penrith","Carlingford",18.00
"Penrith","Chatswood - Lane Cove",36.00
"Penrith","Cronulla - Miranda - Caringbah",24.00
"Penrith","Dapto - Port Kembla",42.00
"Penrith","Dubbo",7.00
"Penrith","Dural - Wisemans Ferry",8.00
"Penrith","Eastern Suburbs - North",12.00
"Penrith","Eastern Suburbs - South",12.00
"Penrith","Fairfield",70.00
"Penrith","Gosford",9.00
"Penrith","Hawkesbury",15.00
"Penrith","Hornsby",15.00
"Penrith","Hurstville",14.00
"Penrith","Kiama - Shellharbour",2.00
"Penrith","Kogarah - Rockdale",21.00
"Penrith","Ku-ring-gai",14.00
"Penrith","Leichhardt",6.00
"Penrith","Liverpool",39.00
"Penrith","Lower Hunter",2.00
"Penrith","Maitland",1.00
"Penrith","Manly",2.00
"Penrith","Marrickville - Sydenham - Petersham",14.00
"Penrith","Merrylands - Guildford",97.00
"Penrith","Mount Druitt",145.00
"Penrith","Newcastle",8.00
"Penrith","North Sydney - Mosman",6.00
"Penrith","Orange",6.00
"Penrith","Parramatta",40.00
"Penrith","Pennant Hills - Epping",5.00
"Penrith","Penrith",859.00
"Penrith","Pittwater",6.00
"Penrith","Richmond - Windsor",40.00
"Penrith","Rouse Hill - McGraths Hill",18.00
"Penrith","Ryde - Hunters Hill",39.00
"Penrith","Shoalhaven",2.00
"Penrith","Southern Highlands",3.00
"Penrith","St Marys",76.00
"Penrith","Strathfield - Burwood - Ashfield",34.00
"Penrith","Strathfield - Burwood - Ashfield",2.00
"Penrith","Sutherland - Menai - Heathcote",9.00
"Penrith","Sydney Inner City",52.00
"Penrith","Upper Hunter",92.00
"Penrith","Warringah",32.00
"Penrith","Wollondilly",17.00
"Penrith","Wollongong",10.00
"Penrith","Wyong",8.00
"Pittwater","Auburn",10.00
"Pittwater","Bankstown",7.00
"Pittwater","Baulkham Hills",7.00
"Pittwater","Blacktown",7.00
"Pittwater","Botany",28.00
"Pittwater","Botany",19.00
"Pittwater","Campbelltown (NSW)",2.00
"Pittwater","Canada Bay",3.00
"Pittwater","Canterbury",3.00
"Pittwater","Carlingford",24.00
"Pittwater","Chatswood - Lane Cove",22.00
"Pittwater","Cronulla - Miranda - Caringbah",3.00
"Pittwater","Dapto - Port Kembla",4.00
"Pittwater","Eastern Suburbs - North",3.00
"Pittwater","Eastern Suburbs - South",2.00
"Pittwater","Fairfield",5.00
"Pittwater","Gosford",3.00
"Pittwater","Hornsby",6.00
"Pittwater","Kogarah - Rockdale",2.00
"Pittwater","Ku-ring-gai",9.00
"Pittwater","Leichhardt",2.00
"Pittwater","Liverpool",3.00
"Pittwater","Manly",3.00
"Pittwater","Marrickville - Sydenham - Petersham",3.00
"Pittwater","Merrylands - Guildford",5.00
"Pittwater","Mount Druitt",3.00
"Pittwater","Newcastle",3.00
"Pittwater","North Sydney - Mosman",3.00
"Pittwater","Pennant Hills - Epping",1.00
"Pittwater","Penrith",2.00
"Pittwater","Pittwater",143.00
"Pittwater","Ryde - Hunters Hill",22.00
"Pittwater","Strathfield - Burwood - Ashfield",7.00
"Pittwater","Sydney Inner City",7.00
"Pittwater","Upper Hunter",15.00
"Pittwater","Warringah",178.00
"Pittwater","Wyong",3.00
"Port Macquarie","Kempsey - Nambucca",3.00
"Port Macquarie","Orange",3.00
"Port Macquarie","Sydney Inner City",1.00
"Port Stephens","Auburn",84.00
"Port Stephens","Bankstown",70.00
"Port Stephens","Baulkham Hills",7.00
"Port Stephens","Blacktown",86.00
"Port Stephens","Blacktown - North",42.00
"Port Stephens","Blue Mountains",2.00
"Port Stephens","Botany",59.00
"Port Stephens","Botany",14.00
"Port Stephens","Bringelly - Green Valley",4.00
"Port Stephens","Camden",46.00
"Port Stephens","Campbelltown (NSW)",28.00
"Port Stephens","Canada Bay",16.00
"Port Stephens","Canterbury",15.00
"Port Stephens","Carlingford",4.00
"Port Stephens","Chatswood - Lane Cove",27.00
"Port Stephens","Cronulla - Miranda - Caringbah",44.00
"Port Stephens","Dapto - Port Kembla",26.00
"Port Stephens","Dural - Wisemans Ferry",4.00
"Port Stephens","Eastern Suburbs - North",9.00
"Port Stephens","Eastern Suburbs - South",14.00
"Port Stephens","Fairfield",13.00
"Port Stephens","Gosford",11.00
"Port Stephens","Great Lakes",13.00
"Port Stephens","Hornsby",3.00
"Port Stephens","Hurstville",13.00
"Port Stephens","Kiama - Shellharbour",1.00
"Port Stephens","Kogarah - Rockdale",35.00
"Port Stephens","Ku-ring-gai",12.00
"Port Stephens","Lake Macquarie - East",454.00
"Port Stephens","Lake Macquarie - West",205.00
"Port Stephens","Leichhardt",5.00
"Port Stephens","Lower Hunter",31.00
"Port Stephens","Manly",4.00
"Port Stephens","Marrickville - Sydenham - Petersham",31.00
"Port Stephens","Merrylands - Guildford",44.00
"Port Stephens","Mount Druitt",55.00
"Port Stephens","Newcastle",1488.00
"Port Stephens","North Sydney - Mosman",4.00
"Port Stephens","Parramatta",49.00
"Port Stephens","Penrith",40.00
"Port Stephens","Pittwater",7.00
"Port Stephens","Port Stephens",100.00
"Port Stephens","Richmond - Windsor",24.00
"Port Stephens","Rouse Hill - McGraths Hill",1.00
"Port Stephens","Ryde - Hunters Hill",1.00
"Port Stephens","St Marys",10.00
"Port Stephens","Strathfield - Burwood - Ashfield",42.00
"Port Stephens","Sutherland - Menai - Heathcote",3.00
"Port Stephens","Sydney Inner City",163.00
"Port Stephens","Tweed Valley",223.00
"Port Stephens","Upper Hunter",124.00
"Port Stephens","Warringah",75.00
"Port Stephens","Wollondilly",34.00
"Port Stephens","Wollongong",1.00
"Port Stephens","Wyong",5.00
"Queanbeyan","Goulburn - Yass",4.00
"Queanbeyan","Queanbeyan",15.00
"Queanbeyan","Shoalhaven",30.00
"Queanbeyan","South Coast",2.00
"Queanbeyan","Taree - Gloucester",1.00
"Queanbeyan","Wagga Wagga",4.00
"Richmond - Windsor","Auburn",85.00
"Richmond - Windsor","Bankstown",16.00
"Richmond - Windsor","Baulkham Hills",70.00
"Richmond - Windsor","Blacktown",76.00
"Richmond - Windsor","Blacktown - North",33.00
"Richmond - Windsor","Blue Mountains",17.00
"Richmond - Windsor","Botany",40.00
"Richmond - Windsor","Botany",2.00
"Richmond - Windsor","Bringelly - Green Valley",5.00
"Richmond - Windsor","Camden",5.00
"Richmond - Windsor","Campbelltown (NSW)",14.00
"Richmond - Windsor","Canada Bay",7.00
"Richmond - Windsor","Canterbury",7.00
"Richmond - Windsor","Carlingford",12.00
"Richmond - Windsor","Chatswood - Lane Cove",24.00
"Richmond - Windsor","Cronulla - Miranda - Caringbah",4.00
"Richmond - Windsor","Dapto - Port Kembla",6.00
"Richmond - Windsor","Dural - Wisemans Ferry",26.00
"Richmond - Windsor","Eastern Suburbs - North",7.00
"Richmond - Windsor","Eastern Suburbs - South",3.00
"Richmond - Windsor","Fairfield",26.00
"Richmond - Windsor","Gosford",7.00
"Richmond - Windsor","Griffith - Murrumbidgee (West)",3.00
"Richmond - Windsor","Hawkesbury",50.00
"Richmond - Windsor","Hornsby",12.00
"Richmond - Windsor","Hurstville",3.00
"Richmond - Windsor","Kogarah - Rockdale",3.00
"Richmond - Windsor","Ku-ring-gai",7.00
"Richmond - Windsor","Leichhardt",3.00
"Richmond - Windsor","Liverpool",16.00
"Richmond - Windsor","Manly",1.00
"Richmond - Windsor","Marrickville - Sydenham - Petersham",5.00
"Richmond - Windsor","Merrylands - Guildford",27.00
"Richmond - Windsor","Mount Druitt",100.00
"Richmond - Windsor","Newcastle",1.00
"Richmond - Windsor","North Sydney - Mosman",2.00
"Richmond - Windsor","Parramatta",11.00
"Richmond - Windsor","Pennant Hills - Epping",3.00
"Richmond - Windsor","Penrith",81.00
"Richmond - Windsor","Pittwater",3.00
"Richmond - Windsor","Richmond - Windsor",75.00
"Richmond - Windsor","Rouse Hill - McGraths Hill",53.00
"Richmond - Windsor","Ryde - Hunters Hill",32.00
"Richmond - Windsor","St Marys",27.00
"Richmond - Windsor","Strathfield - Burwood - Ashfield",11.00
"Richmond - Windsor","Sutherland - Menai - Heathcote",3.00
"Richmond - Windsor","Sydney Inner City",8.00
"Richmond - Windsor","Upper Hunter",13.00
"Richmond - Windsor","Warringah",12.00
"Richmond - Windsor","Wollondilly",1.00
"Richmond - Windsor","Wollongong",3.00
"Richmond - Windsor","Wyong",5.00
"Richmond Valley - Coastal","Illawarra Catchment Reserve",3.00
"Richmond Valley - Coastal","Richmond Valley - Hinterland",8.00
"Richmond Valley - Coastal","Tamworth - Gunnedah",1.00
"Richmond Valley - Hinterland","Armidale",6.00
"Richmond Valley - Hinterland","Blacktown",24.00
"Richmond Valley - Hinterland","Clarence Valley",6.00
"Richmond Valley - Hinterland","Coffs Harbour",9.00
"Richmond Valley - Hinterland","Inverell - Tenterfield",6.00
"Richmond Valley - Hinterland","Kempsey - Nambucca",5.00
"Richmond Valley - Hinterland","Kiama - Shellharbour",1.00
"Richmond Valley - Hinterland","Lachlan Valley",6.00
"Richmond Valley - Hinterland","Lake Macquarie - East",13.00
"Richmond Valley - Hinterland","Lake Macquarie - West",8.00
"Richmond Valley - Hinterland","Moree - Narrabri",11.00
"Richmond Valley - Hinterland","Mount Druitt",19.00
"Richmond Valley - Hinterland","Port Macquarie",8.00
"Richmond Valley - Hinterland","Port Stephens",8.00
"Richmond Valley - Hinterland","Richmond Valley - Coastal",8.00
"Richmond Valley - Hinterland","Richmond Valley - Hinterland",109.00
"Richmond Valley - Hinterland","Sydney Inner City",27.00
"Richmond Valley - Hinterland","Tamworth - Gunnedah",16.00
"Richmond Valley - Hinterland","Taree - Gloucester",5.00
"Richmond Valley - Hinterland","Tweed Valley",10.00
"Richmond Valley - Hinterland","Upper Hunter",5.00
"Richmond Valley - Hinterland","Wyong",11.00
"Rouse Hill - McGraths Hill","Auburn",19.00
"Rouse Hill - McGraths Hill","Bankstown",6.00
"Rouse Hill - McGraths Hill","Baulkham Hills",21.00
"Rouse Hill - McGraths Hill","Blacktown",35.00
"Rouse Hill - McGraths Hill","Blacktown - North",25.00
"Rouse Hill - McGraths Hill","Blue Mountains",1.00
"Rouse Hill - McGraths Hill","Blue Mountains - South",1.00
"Rouse Hill - McGraths Hill","Botany",15.00
"Rouse Hill - McGraths Hill","Bringelly - Green Valley",9.00
"Rouse Hill - McGraths Hill","Camden",1.00
"Rouse Hill - McGraths Hill","Campbelltown (NSW)",4.00
"Rouse Hill - McGraths Hill","Canada Bay",4.00
"Rouse Hill - McGraths Hill","Canterbury",2.00
"Rouse Hill - McGraths Hill","Carlingford",13.00
"Rouse Hill - McGraths Hill","Chatswood - Lane Cove",8.00
"Rouse Hill - McGraths Hill","Cronulla - Miranda - Caringbah",2.00
"Rouse Hill - McGraths Hill","Dapto - Port Kembla",5.00
"Rouse Hill - McGraths Hill","Dural - Wisemans Ferry",5.00
"Rouse Hill - McGraths Hill","Eastern Suburbs - North",3.00
"Rouse Hill - McGraths Hill","Eastern Suburbs - South",1.00
"Rouse Hill - McGraths Hill","Fairfield",15.00
"Rouse Hill - McGraths Hill","Gosford",3.00
"Rouse Hill - McGraths Hill","Hawkesbury",7.00
"Rouse Hill - McGraths Hill","Hornsby",4.00
"Rouse Hill - McGraths Hill","Hurstville",1.00
"Rouse Hill - McGraths Hill","Ku-ring-gai",3.00
"Rouse Hill - McGraths Hill","Liverpool",15.00
"Rouse Hill - McGraths Hill","Marrickville - Sydenham - Petersham",2.00
"Rouse Hill - McGraths Hill","Merrylands - Guildford",18.00
"Rouse Hill - McGraths Hill","Migratory - Offshore - Shipping (NSW)",12.00
"Rouse Hill - McGraths Hill","Mount Druitt",29.00
"Rouse Hill - McGraths Hill","Newcastle",1.00
"Rouse Hill - McGraths Hill","Other Territories",2.00
"Rouse Hill - McGraths Hill","Parramatta",10.00
"Rouse Hill - McGraths Hill","Penrith",14.00
"Rouse Hill - McGraths Hill","Pittwater",1.00
"Rouse Hill - McGraths Hill","Richmond - Windsor",32.00
"Rouse Hill - McGraths Hill","Rouse Hill - McGraths Hill",17.00
"Rouse Hill - McGraths Hill","Ryde - Hunters Hill",17.00
"Rouse Hill - McGraths Hill","St Marys",11.00
"Rouse Hill - McGraths Hill","Strathfield - Burwood - Ashfield",4.00
"Rouse Hill - McGraths Hill","Sutherland - Menai - Heathcote",14.00
"Rouse Hill - McGraths Hill","Sydney Inner City",2.00
"Rouse Hill - McGraths Hill","Upper Hunter",15.00
"Rouse Hill - McGraths Hill","Warringah",4.00
"Rouse Hill - McGraths Hill","Wyong",1.00
"Ryde - Hunters Hill","Auburn",360.00
"Ryde - Hunters Hill","Bankstown",16.00
"Ryde - Hunters Hill","Baulkham Hills",9.00
"Ryde - Hunters Hill","Blacktown",10.00
"Ryde - Hunters Hill","Blacktown - North",13.00
"Ryde - Hunters Hill","Botany",59.00
"Ryde - Hunters Hill","Botany",13.00
"Ryde - Hunters Hill","Campbelltown (NSW)",4.00
"Ryde - Hunters Hill","Canada Bay",27.00
"Ryde - Hunters Hill","Canterbury",7.00
"Ryde - Hunters Hill","Carlingford",32.00
"Ryde - Hunters Hill","Chatswood - Lane Cove",44.00
"Ryde - Hunters Hill","Cronulla - Miranda - Caringbah",2.00
"Ryde - Hunters Hill","Dapto - Port Kembla",17.00
"Ryde - Hunters Hill","Dural - Wisemans Ferry",1.00
"Ryde - Hunters Hill","Eastern Suburbs - North",9.00
"Ryde - Hunters Hill","Eastern Suburbs - South",2.00
"Ryde - Hunters Hill","Fairfield",8.00
"Ryde - Hunters Hill","Gosford",2.00
"Ryde - Hunters Hill","Hornsby",5.00
"Ryde - Hunters Hill","Hurstville",2.00
"Ryde - Hunters Hill","Kogarah - Rockdale",2.00
"Ryde - Hunters Hill","Ku-ring-gai",9.00
"Ryde - Hunters Hill","Leichhardt",11.00
"Ryde - Hunters Hill","Liverpool",3.00
"Ryde - Hunters Hill","Marrickville - Sydenham - Petersham",9.00
"Ryde - Hunters Hill","Merrylands - Guildford",52.00
"Ryde - Hunters Hill","Mount Druitt",2.00
"Ryde - Hunters Hill","Newcastle",7.00
"Ryde - Hunters Hill","North Sydney - Mosman",2.00
"Ryde - Hunters Hill","Pennant Hills - Epping",3.00
"Ryde - Hunters Hill","Penrith",2.00
"Ryde - Hunters Hill","Pittwater",2.00
"Ryde - Hunters Hill","Ryde - Hunters Hill",666.00
"Ryde - Hunters Hill","St Marys",1.00
"Ryde - Hunters Hill","Strathfield - Burwood - Ashfield",31.00
"Ryde - Hunters Hill","Sydney Inner City",26.00
"Ryde - Hunters Hill","Upper Hunter",56.00
"Ryde - Hunters Hill","Warringah",10.00
"Shoalhaven","Botany",84.00
"Shoalhaven","Botany",52.00
"Shoalhaven","Campbelltown (NSW)",28.00
"Shoalhaven","Dapto - Port Kembla",865.00
"Shoalhaven","Gosford",5.00
"Shoalhaven","Kiama - Shellharbour",13.00
"Shoalhaven","Merrylands - Guildford",31.00
"Shoalhaven","Newcastle",3.00
"Shoalhaven","Shoalhaven",450.00
"Shoalhaven","South Coast",1.00
"Shoalhaven","Southern Highlands",9.00
"Shoalhaven","Sydney Inner City",4.00
"Shoalhaven","Upper Hunter",27.00
"Shoalhaven","Wollongong",1.00
"Shoalhaven","Wyong",4.00
"Snowy Mountains","Botany",4.00
"Snowy Mountains","Goulburn - Yass",5.00
"Snowy Mountains","Mount Druitt",1.00
"Snowy Mountains","Shoalhaven",1.00
"Snowy Mountains","Snowy Mountains",115.00
"Snowy Mountains","Snowy Mountains",276.00
"Snowy Mountains","South Coast",201.00
"Snowy Mountains","Sydney Inner City",65.00
"Snowy Mountains","Tumut - Tumbarumba",260.00
"Snowy Mountains","Tumut - Tumbarumba",163.00
"Snowy Mountains","Wagga Wagga",8.00
"South Coast","Albury",1.00
"South Coast","Armidale",1.00
"South Coast","Auburn",4.00
"South Coast","Bankstown",2.00
"South Coast","Baulkham Hills",2.00
"South Coast","Blacktown",1.00
"South Coast","Blacktown - North",2.00
"South Coast","Blue Mountains",2.00
"South Coast","Botany",1.00
"South Coast","Bringelly - Green Valley",1.00
"South Coast","Campbelltown (NSW)",2.00
"South Coast","Canada Bay",2.00
"South Coast","Canterbury",2.00
"South Coast","Carlingford",1.00
"South Coast","Chatswood - Lane Cove",2.00
"South Coast","Cronulla - Miranda - Caringbah",1.00
"South Coast","Dapto - Port Kembla",1.00
"South Coast","Dural - Wisemans Ferry",2.00
"South Coast","Eastern Suburbs - North",1.00
"South Coast","Eastern Suburbs - South",2.00
"South Coast","Fairfield",3.00
"South Coast","Gosford",2.00
"South Coast","Goulburn - Yass",7.00
"South Coast","Hornsby",1.00
"South Coast","Hurstville",6.00
"South Coast","Kiama - Shellharbour",1.00
"South Coast","Kogarah - Rockdale",2.00
"South Coast","Ku-ring-gai",1.00
"South Coast","Lake Macquarie - East",2.00
"South Coast","Leichhardt",2.00
"South Coast","Liverpool",1.00
"South Coast","Lower Hunter",1.00
"South Coast","Lower Murray",5.00
"South Coast","Maitland",1.00
"South Coast","Merrylands - Guildford",2.00
"South Coast","Mount Druitt",1.00
"South Coast","Newcastle",2.00
"South Coast","North Sydney - Mosman",1.00
"South Coast","Parramatta",2.00
"South Coast","Penrith",2.00
"South Coast","Queanbeyan",6.00
"South Coast","Richmond - Windsor",1.00
"South Coast","Richmond Valley - Hinterland",1.00
"South Coast","Ryde - Hunters Hill",1.00
"South Coast","Shoalhaven",2.00
"South Coast","Snowy Mountains",2.00
"South Coast","South Coast",367.00
"South Coast","Strathfield - Burwood - Ashfield",2.00
"South Coast","Sutherland - Menai - Heathcote",2.00
"South Coast","Sydney Inner City",3.00
"South Coast","Taree - Gloucester",1.00
"South Coast","Tumut - Tumbarumba",2.00
"South Coast","Tweed Valley",2.00
"South Coast","Upper Murray exc. Albury",3.00
"South Coast","Warringah",3.00
"South Coast","Wollongong",1.00
"South Coast","Wyong",2.00
"Southern Highlands","Auburn",72.00
"Southern Highlands","Bankstown",14.00
"Southern Highlands","Baulkham Hills",5.00
"Southern Highlands","Blacktown",14.00
"Southern Highlands","Blacktown - North",6.00
"Southern Highlands","Blue Mountains",1.00
"Southern Highlands","Botany",21.00
"Southern Highlands","Botany",18.00
"Southern Highlands","Bringelly - Green Valley",2.00
"Southern Highlands","Camden",78.00
"Southern Highlands","Campbelltown (NSW)",24.00
"Southern Highlands","Canada Bay",2.00
"Southern Highlands","Canterbury",2.00
"Southern Highlands","Carlingford",2.00
"Southern Highlands","Chatswood - Lane Cove",11.00
"Southern Highlands","Cronulla - Miranda - Caringbah",6.00
"Southern Highlands","Dapto - Port Kembla",953.00
"Southern Highlands","Eastern Suburbs - South",1.00
"Southern Highlands","Fairfield",11.00
"Southern Highlands","Gosford",12.00
"Southern Highlands","Hornsby",10.00
"Southern Highlands","Hurstville",1.00
"Southern Highlands","Kiama - Shellharbour",26.00
"Southern Highlands","Kogarah - Rockdale",5.00
"Southern Highlands","Ku-ring-gai",2.00
"Southern Highlands","Lake Macquarie - East",4.00
"Southern Highlands","Lake Macquarie - West",1.00
"Southern Highlands","Liverpool",15.00
"Southern Highlands","Lower Hunter",3.00
"Southern Highlands","Maitland",2.00
"Southern Highlands","Marrickville - Sydenham - Petersham",8.00
"Southern Highlands","Merrylands - Guildford",560.00
"Southern Highlands","Merrylands - Guildford",31.00
"Southern Highlands","Moree - Narrabri",3.00
"Southern Highlands","Mount Druitt",8.00
"Southern Highlands","Newcastle",210.00
"Southern Highlands","Newcastle",10.00
"Southern Highlands","North Sydney - Mosman",2.00
"Southern Highlands","Parramatta",11.00
"Southern Highlands","Penrith",114.00
"Southern Highlands","Richmond - Windsor",3.00
"Southern Highlands","Ryde - Hunters Hill",6.00
"Southern Highlands","Shoalhaven",28.00
"Southern Highlands","Southern Highlands",120.00
"Southern Highlands","St Marys",3.00
"Southern Highlands","Strathfield - Burwood - Ashfield",6.00
"Southern Highlands","Sutherland - Menai - Heathcote",1.00
"Southern Highlands","Sydney Inner City",24.00
"Southern Highlands","Taree - Gloucester",1.00
"Southern Highlands","Upper Hunter",33.00
"Southern Highlands","Wagga Wagga",1.00
"Southern Highlands","Warringah",10.00
"Southern Highlands","Wollondilly",14.00
"Southern Highlands","Wollongong",6.00
"Southern Highlands","Wyong",12.00
"St Marys","Auburn",136.00
"St Marys","Bankstown",97.00
"St Marys","Bankstown",7.00
"St Marys","Baulkham Hills",70.00
"St Marys","Blacktown",118.00
"St Marys","Blacktown - North",26.00
"St Marys","Blue Mountains",12.00
"St Marys","Botany",57.00
"St Marys","Botany",33.00
"St Marys","Bringelly - Green Valley",34.00
"St Marys","Camden",22.00
"St Marys","Campbelltown (NSW)",50.00
"St Marys","Canada Bay",19.00
"St Marys","Canterbury",23.00
"St Marys","Carlingford",26.00
"St Marys","Chatswood - Lane Cove",38.00
"St Marys","Cronulla - Miranda - Caringbah",13.00
"St Marys","Dapto - Port Kembla",37.00
"St Marys","Dural - Wisemans Ferry",10.00
"St Marys","Eastern Suburbs - North",15.00
"St Marys","Eastern Suburbs - South",12.00
"St Marys","Fairfield",74.00
"St Marys","Gosford",14.00
"St Marys","Hawkesbury",6.00
"St Marys","Hornsby",16.00
"St Marys","Hurstville",13.00
"St Marys","Kiama - Shellharbour",4.00
"St Marys","Kogarah - Rockdale",15.00
"St Marys","Ku-ring-gai",16.00
"St Marys","Leichhardt",8.00
"St Marys","Liverpool",51.00
"St Marys","Lower Hunter",4.00
"St Marys","Maitland",3.00
"St Marys","Manly",2.00
"St Marys","Marrickville - Sydenham - Petersham",10.00
"St Marys","Merrylands - Guildford",73.00
"St Marys","Mount Druitt",189.00
"St Marys","Newcastle",14.00
"St Marys","North Sydney - Mosman",7.00
"St Marys","Parramatta",8.00
"St Marys","Pennant Hills - Epping",6.00
"St Marys","Penrith",197.00
"St Marys","Pittwater",7.00
"St Marys","Richmond - Windsor",15.00
"St Marys","Rouse Hill - McGraths Hill",15.00
"St Marys","Ryde - Hunters Hill",51.00
"St Marys","Shoalhaven",4.00
"St Marys","Southern Highlands",2.00
"St Marys","St Marys",139.00
"St Marys","Strathfield - Burwood - Ashfield",53.00
"St Marys","Strathfield - Burwood - Ashfield",1.00
"St Marys","Sutherland - Menai - Heathcote",12.00
"St Marys","Sydney Inner City",23.00
"St Marys","Upper Hunter",28.00
"St Marys","Warringah",24.00
"St Marys","Wollondilly",5.00
"St Marys","Wollongong",10.00
"St Marys","Wyong",13.00
"Strathfield - Burwood - Ashfield","Albury",7.00
"Strathfield - Burwood - Ashfield","Armidale",2.00
"Strathfield - Burwood - Ashfield","Auburn",195.00
"Strathfield - Burwood - Ashfield","Auburn",6.00
"Strathfield - Burwood - Ashfield","Bankstown",250.00
"Strathfield - Burwood - Ashfield","Bankstown",13.00
"Strathfield - Burwood - Ashfield","Bathurst",4.00
