Origin_Name,Destination_Name,TotalTransported
Bringelly - Green Valley,Bringelly - Green Valley,89
Bringelly - Green Valley,Camden,42
Bringelly - Green Valley,Campbelltown (NSW),51
Bringelly - Green Valley,Canada Bay,6
Bringelly - Green Valley,Canterbury,35
Bringelly - Green Valley,Carlingford,6
Bringelly - Green Valley,Chatswood - Lane Cove,7
Bringelly - Green Valley,Cronulla - Miranda - Caringbah,5
Bringelly - Green Valley,Dapto - Port Kembla,27
Bringelly - Green Valley,Dural - Wisemans Ferry,1
Bringelly - Green Valley,Eastern Suburbs - North,5
Bringelly - Green Valley,Eastern Suburbs - South,5
Bringelly - Green Valley,Fairfield,128
Bringelly - Green Valley,Gosford,42
Bringelly - Green Valley,Hawkesbury,0
Bringelly - Green Valley,Hornsby,4
Bringelly - Green Valley,Hurstville,9
Bringelly - Green Valley,Illawarra Catchment Reserve,0
Bringelly - Green Valley,Kiama - Shellharbour,7
Bringelly - Green Valley,Kogarah - Rockdale,7
Bringelly - Green Valley,Ku-ring-gai,5
Bringelly - Green Valley,Lake Macquarie - East,0
Bringelly - Green Valley,Lake Macquarie - West,0
Bringelly - Green Valley,Leichhardt,3
Bringelly - Green Valley,Liverpool,68
Bringelly - Green Valley,Lower Hunter,0
Bringelly - Green Valley,Maitland,0
Bringelly - Green Valley,Manly,0
Bringelly - Green Valley,Marrickville - Sydenham - Petersham,4
Bringelly - Green Valley,Merrylands - Guildford,44
Bringelly - Green Valley,Mount Druitt,28
Bringelly - Green Valley,Newcastle,4
Bringelly - Green Valley,North Sydney - Mosman,2
Bringelly - Green Valley,Parramatta,37
Bringelly - Green Valley,Pennant Hills - Epping,2
Bringelly - Green Valley,Penrith,36
Bringelly - Green Valley,Pittwater,0
Bringelly - Green Valley,Port Stephens,0
Bringelly - Green Valley,QLD,339
Bringelly - Green Valley,Richmond - Windsor,2
Bringelly - Green Valley,Rouse Hill - McGraths Hill,1
Bringelly - Green Valley,Ryde - Hunters Hill,13
Bringelly - Green Valley,SA,90
Bringelly - Green Valley,Shoalhaven,12
Bringelly - Green Valley,Southern Highlands,30
Bringelly - Green Valley,St Marys,9
Bringelly - Green Valley,Strathfield - Burwood - Ashfield,50
Bringelly - Green Valley,Strathfield - Burwood - Ashfield,0
Bringelly - Green Valley,Sutherland - Menai - Heathcote,4
Bringelly - Green Valley,Sydney Inner City,11
Bringelly - Green Valley,Upper Hunter,15
Bringelly - Green Valley,VIC,419
Bringelly - Green Valley,WA,30
Bringelly - Green Valley,Warringah,5
Bringelly - Green Valley,Wollondilly,3
Bringelly - Green Valley,Wollongong,6
Bringelly - Green Valley,Wyong,1
Broken Hill and Far West,Albury,0
Broken Hill and Far West,Bourke - Cobar - Coonamble,0
Broken Hill and Far West,Broken Hill and Far West,372
Broken Hill and Far West,Broken Hill and Far West,9
Broken Hill and Far West,Dubbo,1
Broken Hill and Far West,Goulburn - Yass,0
Broken Hill and Far West,Griffith - Murrumbidgee (West),0
Broken Hill and Far West,Lachlan Valley,0
Broken Hill and Far West,Lithgow - Mudgee,0
Broken Hill and Far West,Lower Murray,0
Broken Hill and Far West,Moree - Narrabri,0
Broken Hill and Far West,Newcastle,46
Broken Hill and Far West,Orange,0
Broken Hill and Far West,Richmond Valley - Hinterland,0
Broken Hill and Far West,SA,30
Broken Hill and Far West,South Coast,0
Broken Hill and Far West,Southern Highlands,0
Broken Hill and Far West,Tamworth - Gunnedah,0
Broken Hill and Far West,Upper Hunter,0
Broken Hill and Far West,Upper Murray exc. Albury,0
Broken Hill and Far West,Wagga Wagga,1
Camden,ACT,70
Camden,Albury,0
Camden,Armidale,0
Camden,Auburn,21
Camden,Bankstown,44
Camden,Bathurst,0
Camden,Baulkham Hills,16
Camden,Blacktown,23
Camden,Blacktown - North,4
Camden,Blue Mountains,2
Camden,Botany,44
Camden,Botany,10
Camden,Bourke - Cobar - Coonamble,0
Camden,Bringelly - Green Valley,119
Camden,Broken Hill and Far West,0
Camden,Camden,339
Camden,Campbelltown (NSW),177
Camden,Canada Bay,7
Camden,Canterbury,14
Camden,Carlingford,8
Camden,Chatswood - Lane Cove,13
Camden,Clarence Valley,0
Camden,Coffs Harbour,1
Camden,Cronulla - Miranda - Caringbah,8
Camden,Dapto - Port Kembla,17
Camden,Dubbo,0
Camden,Dural - Wisemans Ferry,29
Camden,Eastern Suburbs - North,5
Camden,Eastern Suburbs - South,5
Camden,Fairfield,69
Camden,Gosford,2
Camden,Goulburn - Yass,0
Camden,Great Lakes,1
Camden,Griffith - Murrumbidgee (West),1
Camden,Hawkesbury,2
Camden,Hornsby,5
Camden,Hurstville,9
Camden,Illawarra Catchment Reserve,1
Camden,Inverell - Tenterfield,0
Camden,Kempsey - Nambucca,0
Camden,Kiama - Shellharbour,2
Camden,Kogarah - Rockdale,6
Camden,Ku-ring-gai,2
Camden,Lachlan Valley,0
Camden,Lake Macquarie - East,1
Camden,Lake Macquarie - West,1
Camden,Leichhardt,3
Camden,Lithgow - Mudgee,0
Camden,Liverpool,136
Camden,Lord Howe Island,0
Camden,Lower Hunter,1
Camden,Lower Murray,1
Camden,Maitland,0
Camden,Manly,1
Camden,Marrickville - Sydenham - Petersham,8
Camden,Merrylands - Guildford,29
Camden,Moree - Narrabri,1
Camden,Mount Druitt,21
Camden,Newcastle,1
Camden,Orange,1
Camden,Penrith,37
Camden,Pittwater,2
Camden,Port Stephens,1
Camden,QLD,170
Camden,Queanbeyan,1
Camden,Richmond - Windsor,2
Camden,Richmond Valley - Coastal,3
Camden,Richmond Valley - Hinterland,1
Camden,Rouse Hill - McGraths Hill,2
Camden,Ryde - Hunters Hill,20
Camden,SA,40
Camden,Shoalhaven,0
Camden,Snowy Mountains,0
Camden,South Coast,1
Camden,Southern Highlands,9
Camden,St Marys,8
Camden,Strathfield - Burwood - Ashfield,16
Camden,Sutherland - Menai - Heathcote,139
Camden,Sydney Inner City,7
Camden,Tamworth - Gunnedah,0
Camden,Taree - Gloucester,0
Camden,Tumut - Tumbarumba,0
Camden,Tweed Valley,0
Camden,Upper Hunter,19
Camden,Upper Murray exc. Albury,0
Camden,VIC,200
Camden,Wagga Wagga,0
Camden,Warringah,8
Camden,Wollondilly,38
Camden,Wollongong,8
Camden,Wyong,4
Campbelltown (NSW),ACT,7
Campbelltown (NSW),Auburn,67
Campbelltown (NSW),Bankstown,110
Campbelltown (NSW),Bankstown,20
Campbelltown (NSW),Baulkham Hills,50
Campbelltown (NSW),Blacktown,72
Campbelltown (NSW),Blacktown - North,12
Campbelltown (NSW),Blue Mountains,7
Campbelltown (NSW),Botany,99
Campbelltown (NSW),Botany,631
Campbelltown (NSW),Botany,100
Campbelltown (NSW),Botany,113
Campbelltown (NSW),Botany,61
Campbelltown (NSW),Bringelly - Green Valley,106
Campbelltown (NSW),Camden,216
Campbelltown (NSW),Campbelltown (NSW),1479
Campbelltown (NSW),Canada Bay,23
Campbelltown (NSW),Canterbury,34
Campbelltown (NSW),Carlingford,19
Campbelltown (NSW),Chatswood - Lane Cove,40
Campbelltown (NSW),Cronulla - Miranda - Caringbah,28
Campbelltown (NSW),Dapto - Port Kembla,122
Campbelltown (NSW),Dapto - Port Kembla,13
Campbelltown (NSW),Dural - Wisemans Ferry,7
Campbelltown (NSW),Eastern Suburbs - North,24
Campbelltown (NSW),Eastern Suburbs - South,18
Campbelltown (NSW),Fairfield,131
Campbelltown (NSW),Gosford,12
Campbelltown (NSW),Great Lakes,0
Campbelltown (NSW),Hawkesbury,1
Campbelltown (NSW),Hornsby,13
Campbelltown (NSW),Hurstville,34
Campbelltown (NSW),Kiama - Shellharbour,4
Campbelltown (NSW),Kogarah - Rockdale,28
Campbelltown (NSW),Ku-ring-gai,9
Campbelltown (NSW),Lake Macquarie - East,3
Campbelltown (NSW),Lake Macquarie - West,2
Campbelltown (NSW),Leichhardt,14
Campbelltown (NSW),Liverpool,235
Campbelltown (NSW),Lower Hunter,6
Campbelltown (NSW),Maitland,2
Campbelltown (NSW),Manly,1
Campbelltown (NSW),Marrickville - Sydenham - Petersham,17
Campbelltown (NSW),Merrylands - Guildford,114
Campbelltown (NSW),Mount Druitt,560
Campbelltown (NSW),Newcastle,23
Campbelltown (NSW),North Sydney - Mosman,16
Campbelltown (NSW),Parramatta,24
Campbelltown (NSW),Pennant Hills - Epping,0
Campbelltown (NSW),Penrith,55
Campbelltown (NSW),Pittwater,8
Campbelltown (NSW),Port Stephens,1
Campbelltown (NSW),QLD,119
Campbelltown (NSW),Richmond - Windsor,10
Campbelltown (NSW),Rouse Hill - McGraths Hill,6
Campbelltown (NSW),Ryde - Hunters Hill,65
Campbelltown (NSW),SA,28
Campbelltown (NSW),Shoalhaven,6
Campbelltown (NSW),Southern Highlands,5
Campbelltown (NSW),St Marys,20
Campbelltown (NSW),Strathfield - Burwood - Ashfield,50
Campbelltown (NSW),Strathfield - Burwood - Ashfield,58
Campbelltown (NSW),Strathfield - Burwood - Ashfield,6
Campbelltown (NSW),Sutherland - Menai - Heathcote,20
Campbelltown (NSW),Sydney Inner City,16
Campbelltown (NSW),Upper Hunter,93
Campbelltown (NSW),VIC,119
Campbelltown (NSW),WA,7
Campbelltown (NSW),Warringah,35
Campbelltown (NSW),Wollondilly,30
Campbelltown (NSW),Wollongong,26
Campbelltown (NSW),Wyong,9
Canada Bay,Auburn,91
Canada Bay,Bankstown,27
Canada Bay,Baulkham Hills,2
Canada Bay,Blacktown,2
Canada Bay,Botany,19
Canada Bay,Botany,22
Canada Bay,Campbelltown (NSW),2
Canada Bay,Canada Bay,69
Canada Bay,Canterbury,5
Canada Bay,Carlingford,2
Canada Bay,Chatswood - Lane Cove,9
Canada Bay,Cronulla - Miranda - Caringbah,1
Canada Bay,Dapto - Port Kembla,11
Canada Bay,Eastern Suburbs - North,4
Canada Bay,Eastern Suburbs - South,1
Canada Bay,Fairfield,3
Canada Bay,Hornsby,1
Canada Bay,Hurstville,1
Canada Bay,Kogarah - Rockdale,2
Canada Bay,Ku-ring-gai,1
Canada Bay,Leichhardt,49
Canada Bay,Liverpool,2
Canada Bay,Marrickville - Sydenham - Petersham,6
Canada Bay,Merrylands - Guildford,22
Canada Bay,Mount Druitt,2
Canada Bay,Newcastle,3
Canada Bay,Ryde - Hunters Hill,37
Canada Bay,Strathfield - Burwood - Ashfield,51
Canada Bay,Sydney Inner City,13
Canada Bay,Upper Hunter,5
Canada Bay,Warringah,2
Canterbury,Auburn,160
Canterbury,Bankstown,265
Canterbury,Baulkham Hills,12
Canterbury,Blacktown,14
Canterbury,Blacktown - North,2
Canterbury,Blue Mountains,1
Canterbury,Botany,128
Canterbury,Botany,37
Canterbury,Bringelly - Green Valley,6
Canterbury,Camden,8
Canterbury,Campbelltown (NSW),16
Canterbury,Canada Bay,18
Canterbury,Canterbury,145
Canterbury,Carlingford,10
Canterbury,Chatswood - Lane Cove,16
Canterbury,Cronulla - Miranda - Caringbah,11
Canterbury,Dapto - Port Kembla,31
Canterbury,Dural - Wisemans Ferry,0
Canterbury,Eastern Suburbs - North,8
Canterbury,Eastern Suburbs - South,8
Canterbury,Fairfield,22
Canterbury,Gosford,2
Canterbury,Great Lakes,0
Canterbury,Hawkesbury,0
Canterbury,Hornsby,4
Canterbury,Hurstville,38
Canterbury,Kiama - Shellharbour,9
Canterbury,Kogarah - Rockdale,25
Canterbury,Ku-ring-gai,5
Canterbury,Lake Macquarie - East,0
Canterbury,Lake Macquarie - West,0
Canterbury,Leichhardt,10
Canterbury,Liverpool,33
Canterbury,Lower Hunter,0
Canterbury,Maitland,0
Canterbury,Manly,0
Canterbury,Marrickville - Sydenham - Petersham,26
Canterbury,Merrylands - Guildford,26
Canterbury,Mount Druitt,8
Canterbury,Newcastle,6
Canterbury,North Sydney - Mosman,2
Canterbury,Parramatta,2
Canterbury,Pennant Hills - Epping,0
Canterbury,Penrith,6
Canterbury,Pittwater,2
Canterbury,Port Stephens,0
Canterbury,Richmond - Windsor,0
Canterbury,Rouse Hill - McGraths Hill,0
Canterbury,Ryde - Hunters Hill,36
Canterbury,Shoalhaven,0
Canterbury,Southern Highlands,0
Canterbury,St Marys,3
Canterbury,Strathfield - Burwood - Ashfield,69
Canterbury,Sutherland - Menai - Heathcote,7
Canterbury,Sydney Inner City,20
Canterbury,Upper Hunter,19
Canterbury,Warringah,9
Canterbury,Wollondilly,0
Canterbury,Wollongong,5
Canterbury,Wyong,1
Carlingford,Auburn,230
Carlingford,Bankstown,39
Carlingford,Baulkham Hills,33
Carlingford,Blacktown,50
Carlingford,Blacktown - North,20
Carlingford,Blue Mountains,1
Carlingford,Botany,273
Carlingford,Botany,7
Carlingford,Bringelly - Green Valley,7
Carlingford,Camden,1
Carlingford,Campbelltown (NSW),8
Carlingford,Canada Bay,19
Carlingford,Canterbury,12
Carlingford,Carlingford,449
Carlingford,Chatswood - Lane Cove,31
Carlingford,Cronulla - Miranda - Caringbah,5
Carlingford,Dapto - Port Kembla,24
Carlingford,Dural - Wisemans Ferry,5
Carlingford,Eastern Suburbs - North,9
Carlingford,Eastern Suburbs - South,3
Carlingford,Fairfield,27
Carlingford,Gosford,4
Carlingford,Hornsby,16
Carlingford,Hurstville,5
Carlingford,Kogarah - Rockdale,5
Carlingford,Ku-ring-gai,12
Carlingford,Leichhardt,7
Carlingford,Liverpool,11
Carlingford,Manly,1
Carlingford,Marrickville - Sydenham - Petersham,7
Carlingford,Merrylands - Guildford,65
Carlingford,Mount Druitt,13
Carlingford,Newcastle,12
Carlingford,North Sydney - Mosman,2
Carlingford,Pennant Hills - Epping,6
Carlingford,Penrith,13
Carlingford,Pittwater,3
Carlingford,Richmond - Windsor,1
Carlingford,Rouse Hill - McGraths Hill,1
Carlingford,Ryde - Hunters Hill,119
Carlingford,St Marys,4
Carlingford,Strathfield - Burwood - Ashfield,39
Carlingford,Sutherland - Menai - Heathcote,2
Carlingford,Sydney Inner City,16
Carlingford,Upper Hunter,47
Carlingford,Warringah,12
Carlingford,Wollongong,1
Carlingford,Wyong,3
Chatswood - Lane Cove,Auburn,48
Chatswood - Lane Cove,Bankstown,22
Chatswood - Lane Cove,Bankstown,7
Chatswood - Lane Cove,Baulkham Hills,48
Chatswood - Lane Cove,Blacktown,33
Chatswood - Lane Cove,Blacktown - North,15
Chatswood - Lane Cove,Botany,217
Chatswood - Lane Cove,Botany,35
Chatswood - Lane Cove,Bringelly - Green Valley,1
Chatswood - Lane Cove,Camden,1
Chatswood - Lane Cove,Campbelltown (NSW),5
Chatswood - Lane Cove,Canada Bay,39
Chatswood - Lane Cove,Canterbury,20
Chatswood - Lane Cove,Carlingford,61
Chatswood - Lane Cove,Chatswood - Lane Cove,687
Chatswood - Lane Cove,Cronulla - Miranda - Caringbah,5
Chatswood - Lane Cove,Dapto - Port Kembla,9
Chatswood - Lane Cove,Dural - Wisemans Ferry,2
Chatswood - Lane Cove,Eastern Suburbs - North,38
Chatswood - Lane Cove,Eastern Suburbs - South,26
Chatswood - Lane Cove,Fairfield,11
Chatswood - Lane Cove,Gosford,3
Chatswood - Lane Cove,Hornsby,31
Chatswood - Lane Cove,Hurstville,4
Chatswood - Lane Cove,Kogarah - Rockdale,22
Chatswood - Lane Cove,Ku-ring-gai,42
Chatswood - Lane Cove,Leichhardt,16
Chatswood - Lane Cove,Liverpool,5
Chatswood - Lane Cove,Manly,10
Chatswood - Lane Cove,Marrickville - Sydenham - Petersham,19
Chatswood - Lane Cove,Merrylands - Guildford,34
Chatswood - Lane Cove,Mount Druitt,16
Chatswood - Lane Cove,Newcastle,3
Chatswood - Lane Cove,North Sydney - Mosman,33
Chatswood - Lane Cove,Parramatta,24
Chatswood - Lane Cove,Pennant Hills - Epping,8
Chatswood - Lane Cove,Penrith,2
Chatswood - Lane Cove,Pittwater,30
Chatswood - Lane Cove,QLD,59
Chatswood - Lane Cove,Richmond - Windsor,1
Chatswood - Lane Cove,Rouse Hill - McGraths Hill,1
Chatswood - Lane Cove,Ryde - Hunters Hill,198
Chatswood - Lane Cove,SA,7
Chatswood - Lane Cove,St Marys,2
Chatswood - Lane Cove,Strathfield - Burwood - Ashfield,52
Chatswood - Lane Cove,Strathfield - Burwood - Ashfield,1
Chatswood - Lane Cove,Sutherland - Menai - Heathcote,2
Chatswood - Lane Cove,Sydney Inner City,194
Chatswood - Lane Cove,Upper Hunter,30
Chatswood - Lane Cove,VIC,59
Chatswood - Lane Cove,Warringah,191
Chatswood - Lane Cove,Wollongong,1
Chatswood - Lane Cove,Wyong,2
Clarence Valley,ACT,11
Clarence Valley,Albury,0
Clarence Valley,Armidale,2
Clarence Valley,Bourke - Cobar - Coonamble,0
Clarence Valley,Clarence Valley,166
Clarence Valley,Dubbo,0
Clarence Valley,Goulburn - Yass,0
Clarence Valley,Griffith - Murrumbidgee (West),0
Clarence Valley,Inverell - Tenterfield,11
Clarence Valley,Kempsey - Nambucca,2
Clarence Valley,Lachlan Valley,0
Clarence Valley,Lake Macquarie - East,1
Clarence Valley,Lithgow - Mudgee,0
Clarence Valley,Lower Murray,0
Clarence Valley,Maitland,1
Clarence Valley,Moree - Narrabri,0
Clarence Valley,Orange,0
Clarence Valley,QLD,28
Clarence Valley,Richmond Valley - Coastal,15
Clarence Valley,Richmond Valley - Hinterland,129
Clarence Valley,SA,8
Clarence Valley,Southern Highlands,0
Clarence Valley,Sydney Inner City,10
Clarence Valley,Tamworth - Gunnedah,7
Clarence Valley,Taree - Gloucester,2
Clarence Valley,Upper Hunter,3
Clarence Valley,VIC,8
Clarence Valley,WA,3
Clarence Valley,Wagga Wagga,0
Coffs Harbour,Armidale,0
Coffs Harbour,Bathurst,27
Coffs Harbour,Clarence Valley,1
Coffs Harbour,Coffs Harbour,15
Coffs Harbour,Hawkesbury,0
Coffs Harbour,Inverell - Tenterfield,0
Coffs Harbour,Kempsey - Nambucca,0
Coffs Harbour,Lithgow - Mudgee,39
Coffs Harbour,QLD,20
Coffs Harbour,Richmond Valley - Hinterland,0
Coffs Harbour,Snowy Mountains,0
Coffs Harbour,Sydney Inner City,2
Coffs Harbour,Tamworth - Gunnedah,0
Coffs Harbour,Taree - Gloucester,0
Coffs Harbour,Tumut - Tumbarumba,0
Coffs Harbour,Tweed Valley,0
Coffs Harbour,Upper Hunter,0
Cronulla - Miranda - Caringbah,ACT,10
Cronulla - Miranda - Caringbah,Auburn,43
Cronulla - Miranda - Caringbah,Bankstown,178
Cronulla - Miranda - Caringbah,Baulkham Hills,13
Cronulla - Miranda - Caringbah,Blacktown,33
Cronulla - Miranda - Caringbah,Blacktown - North,11
Cronulla - Miranda - Caringbah,Blue Mountains,1
Cronulla - Miranda - Caringbah,Botany,183
Cronulla - Miranda - Caringbah,Botany,56
Cronulla - Miranda - Caringbah,Bringelly - Green Valley,7
Cronulla - Miranda - Caringbah,Camden,18
Cronulla - Miranda - Caringbah,Campbelltown (NSW),25
Cronulla - Miranda - Caringbah,Canada Bay,19
Cronulla - Miranda - Caringbah,Canterbury,41
Cronulla - Miranda - Caringbah,Carlingford,8
Cronulla - Miranda - Caringbah,Chatswood - Lane Cove,40
Cronulla - Miranda - Caringbah,Cronulla - Miranda - Caringbah,240
Cronulla - Miranda - Caringbah,Dapto - Port Kembla,57
Cronulla - Miranda - Caringbah,Dural - Wisemans Ferry,0
Cronulla - Miranda - Caringbah,Eastern Suburbs - North,24
Cronulla - Miranda - Caringbah,Eastern Suburbs - South,31
Cronulla - Miranda - Caringbah,Fairfield,28
Cronulla - Miranda - Caringbah,Gosford,2
Cronulla - Miranda - Caringbah,Hornsby,5
Cronulla - Miranda - Caringbah,Hurstville,42
Cronulla - Miranda - Caringbah,Kiama - Shellharbour,0
Cronulla - Miranda - Caringbah,Kogarah - Rockdale,64
Cronulla - Miranda - Caringbah,Ku-ring-gai,7
Cronulla - Miranda - Caringbah,Lake Macquarie - East,0
Cronulla - Miranda - Caringbah,Lake Macquarie - West,0
Cronulla - Miranda - Caringbah,Leichhardt,12
Cronulla - Miranda - Caringbah,Liverpool,39
Cronulla - Miranda - Caringbah,Lower Hunter,0
Cronulla - Miranda - Caringbah,Maitland,0
Cronulla - Miranda - Caringbah,Manly,0
Cronulla - Miranda - Caringbah,Marrickville - Sydenham - Petersham,34
Cronulla - Miranda - Caringbah,Merrylands - Guildford,39
Cronulla - Miranda - Caringbah,Mount Druitt,20
Cronulla - Miranda - Caringbah,Newcastle,7
Cronulla - Miranda - Caringbah,North Sydney - Mosman,4
Cronulla - Miranda - Caringbah,Parramatta,17
Cronulla - Miranda - Caringbah,Penrith,16
Cronulla - Miranda - Caringbah,Pittwater,3
Cronulla - Miranda - Caringbah,Port Stephens,0
Cronulla - Miranda - Caringbah,QLD,20
Cronulla - Miranda - Caringbah,Richmond - Windsor,7
Cronulla - Miranda - Caringbah,Rouse Hill - McGraths Hill,1
Cronulla - Miranda - Caringbah,Ryde - Hunters Hill,38
Cronulla - Miranda - Caringbah,Shoalhaven,0
Cronulla - Miranda - Caringbah,Southern Highlands,2
Cronulla - Miranda - Caringbah,St Marys,4
Cronulla - Miranda - Caringbah,Strathfield - Burwood - Ashfield,60
Cronulla - Miranda - Caringbah,Sutherland - Menai - Heathcote,73
Cronulla - Miranda - Caringbah,Sydney Inner City,133
Cronulla - Miranda - Caringbah,Upper Hunter,360
Cronulla - Miranda - Caringbah,VIC,20
Cronulla - Miranda - Caringbah,Warringah,38
Cronulla - Miranda - Caringbah,Wollondilly,10
Cronulla - Miranda - Caringbah,Wollongong,11
Cronulla - Miranda - Caringbah,Wyong,2
Dapto - Port Kembla,Albury,7
Dapto - Port Kembla,Albury,5
Dapto - Port Kembla,Armidale,4
Dapto - Port Kembla,Armidale,3
Dapto - Port Kembla,Auburn,170
Dapto - Port Kembla,Auburn,8
Dapto - Port Kembla,Bankstown,196
Dapto - Port Kembla,Bankstown,15
Dapto - Port Kembla,Bathurst,5
Dapto - Port Kembla,Bathurst,4
Dapto - Port Kembla,Baulkham Hills,84
Dapto - Port Kembla,Baulkham Hills,13
Dapto - Port Kembla,Blacktown,124
Dapto - Port Kembla,Blacktown,12
Dapto - Port Kembla,Blacktown - North,42
Dapto - Port Kembla,Blacktown - North,8
Dapto - Port Kembla,Blue Mountains,22
Dapto - Port Kembla,Blue Mountains,7
Dapto - Port Kembla,Botany,127
Dapto - Port Kembla,Botany,4
Dapto - Port Kembla,Botany,16
Dapto - Port Kembla,Bourke - Cobar - Coonamble,3
Dapto - Port Kembla,Bourke - Cobar - Coonamble,2
Dapto - Port Kembla,Bringelly - Green Valley,47
Dapto - Port Kembla,Bringelly - Green Valley,9
Dapto - Port Kembla,Broken Hill and Far West,2
Dapto - Port Kembla,Broken Hill and Far West,2
Dapto - Port Kembla,Camden,90
Dapto - Port Kembla,Camden,6
Dapto - Port Kembla,Campbelltown (NSW),134
Dapto - Port Kembla,Campbelltown (NSW),14
Dapto - Port Kembla,Campbelltown (NSW),11
Dapto - Port Kembla,Canada Bay,48
Dapto - Port Kembla,Canada Bay,8
Dapto - Port Kembla,Canterbury,74
Dapto - Port Kembla,Canterbury,12
Dapto - Port Kembla,Carlingford,53
Dapto - Port Kembla,Carlingford,6
Dapto - Port Kembla,Chatswood - Lane Cove,139
Dapto - Port Kembla,Chatswood - Lane Cove,10
Dapto - Port Kembla,Clarence Valley,6
Dapto - Port Kembla,Clarence Valley,4
Dapto - Port Kembla,Coffs Harbour,10
Dapto - Port Kembla,Coffs Harbour,8
Dapto - Port Kembla,Cronulla - Miranda - Caringbah,155
Dapto - Port Kembla,Cronulla - Miranda - Caringbah,10
Dapto - Port Kembla,Dapto - Port Kembla,1485
Dapto - Port Kembla,Dapto - Port Kembla,7
Dapto - Port Kembla,Dubbo,8
Dapto - Port Kembla,Dubbo,6
Dapto - Port Kembla,Dural - Wisemans Ferry,21
Dapto - Port Kembla,Dural - Wisemans Ferry,2
Dapto - Port Kembla,Eastern Suburbs - North,67
Dapto - Port Kembla,Eastern Suburbs - South,54
Dapto - Port Kembla,Fairfield,152
Dapto - Port Kembla,Fairfield,16
Dapto - Port Kembla,Gosford,67
Dapto - Port Kembla,Gosford,15
Dapto - Port Kembla,Goulburn - Yass,15
Dapto - Port Kembla,Goulburn - Yass,6
Dapto - Port Kembla,Great Lakes,0
